name,department,school,rating,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework
"NICHOLLS, W.",Planning Policy  Design,UC Irvine,3.0,34,3.5,3.2746153846153843,0,0,14,0,8,4,4,3,4,0,0,0,0,0,0,0
"NICHOLLS, W.",Planning Policy  Design,UC Irvine,3.0,34,3.5,3.2746153846153843,0,0,14,0,8,4,4,3,4,0,0,0,0,0,0,0
"TURNBULL, T.",Political Science,UC Irvine,5.0,100,3.0,3.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TURNBULL, T.",Political Science,UC Irvine,5.0,100,3.0,3.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YU, Z.",Statistics,UC Irvine,4.4,100,3.3,3.025555555555556,0,3,0,0,0,4,0,0,0,0,0,7,3,0,0,0
"YU, Z.",Statistics,UC Irvine,4.4,100,3.3,3.025555555555556,0,3,0,0,0,4,0,0,0,0,0,7,3,0,0,0
"KEEPERMAN, T.",Writing,UC Irvine,4.5,85,3.4,3.099629629629629,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3
"KEEPERMAN, T.",Writing,UC Irvine,4.5,85,3.4,3.099629629629629,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3
"CHEONG, G.",Mathematics,UC Irvine,4.3,92,4.3,3.086,0,0,0,0,6,9,0,7,3,0,0,0,0,0,5,0
"CHEONG, G.",Mathematics,UC Irvine,4.3,92,4.3,3.086,0,0,0,0,6,9,0,7,3,0,0,0,0,0,5,0
"BROUILLETTE, L.",Education,UC Irvine,4.3,75,1.8,3.842857142857143,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,3
"BROUILLETTE, L.",Education,UC Irvine,4.3,75,1.8,3.842857142857143,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,3
"GONZALEZ, J.",Philosophy,UC Irvine,3.5,50,2.5,3.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GONZALEZ, J.",Philosophy,UC Irvine,3.5,50,2.5,3.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KETSEOGLOU, T.",Electrical Engineering,UC Irvine,2.4,50,4.0,3.468888888888889,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
"KETSEOGLOU, T.",Electrical Engineering,UC Irvine,2.4,50,4.0,3.468888888888889,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
"PADAK, B.",Mechanical Engineering,UC Irvine,1.8,24,4.5,2.37,0,0,5,6,8,0,4,4,6,0,0,0,0,0,0,0
"PADAK, B.",Mechanical Engineering,UC Irvine,1.8,24,4.5,2.37,0,0,5,6,8,0,4,4,6,0,0,0,0,0,0,0
"BROUWER, J.",Mechanical Engineering,UC Irvine,3.5,65,4.0,3.3810344827586207,0,4,0,0,0,0,0,3,5,0,3,5,0,0,0,10
"BROUWER, J.",Mechanical Engineering,UC Irvine,3.5,65,4.0,3.3810344827586207,0,4,0,0,0,0,0,3,5,0,3,5,0,0,0,10
"CHAO, M.",Management,UC Irvine,4.4,74,3.9,3.181666666666666,0,4,0,3,0,3,0,0,3,0,6,0,0,9,0,9
"CHAO, M.",Management,UC Irvine,4.4,74,3.9,3.181666666666666,0,4,0,3,0,3,0,0,3,0,6,0,0,9,0,9
"LIU, F.",Mechanical Engineering,UC Irvine,3.1,50,4.2,3.348181818181818,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,4
"LIU, F.",Mechanical Engineering,UC Irvine,3.1,50,4.2,3.348181818181818,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,4
"IQBAL, S.",African-American Studies,UC Irvine,4.0,100,3.0,3.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IQBAL, S.",African-American Studies,UC Irvine,4.0,100,3.0,3.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BROADBENT, P.",Humanities,UC Irvine,5.1,100,2.9,3.4818181818181824,4,4,0,0,0,4,0,0,0,6,0,0,13,8,10,0
"BROADBENT, P.",Humanities,UC Irvine,5.1,100,2.9,3.4818181818181824,4,4,0,0,0,4,0,0,0,6,0,0,13,8,10,0
"LETOURNEAU, D.",Management,UC Irvine,3.8,71,3.3,3.63695652173913,7,0,7,0,6,0,0,0,3,0,0,0,0,5,0,0
"LETOURNEAU, D.",Management,UC Irvine,3.8,71,3.3,3.63695652173913,7,0,7,0,6,0,0,0,3,0,0,0,0,5,0,0
"LEHMAN, R.",Mathematics,UC Irvine,2.3,27,4.3,2.3968831168831164,0,0,0,0,7,0,6,0,9,0,0,0,0,3,0,10
"LEHMAN, R.",Mathematics,UC Irvine,4.1,62,3.4,2.3968831168831164,3,0,0,0,10,0,0,6,8,0,0,0,0,5,0,10
"LEHMAN, R.",Mathematics,UC Irvine,2.3,27,4.3,2.3968831168831164,0,0,0,0,7,0,6,0,9,0,0,0,0,3,0,10
"LEHMAN, R.",Mathematics,UC Irvine,4.1,62,3.4,2.3968831168831164,3,0,0,0,10,0,0,6,8,0,0,0,0,5,0,10
"VARZI, R.",Anthropology,UC Irvine,3.5,100,2.1,3.455294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VARZI, R.",Anthropology,UC Irvine,3.5,100,2.1,3.455294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ULIBARRI, N.",Urban Planning,UC Irvine,5.0,100,2.0,3.6,9,0,0,0,0,0,5,0,0,0,0,5,0,7,0,0
"ULIBARRI, N.",Urban Planning,UC Irvine,5.0,100,2.0,3.6,9,0,0,0,0,0,5,0,0,0,0,5,0,7,0,0
"VU, V.",Education,UC Irvine,4.1,86,3.5,3.155849056603774,0,0,3,0,6,4,0,0,0,0,0,4,8,4,0,5
"VU, V.",Education,UC Irvine,4.1,86,3.5,3.155849056603774,0,0,3,0,6,4,0,0,0,0,0,4,8,4,0,5
"SNYDER, R.",Humanities,UC Irvine,4.3,82,3.2,3.3184000000000005,4,3,10,0,0,0,7,7,3,3,0,3,5,0,0,0
"SNYDER, R.",Humanities,UC Irvine,4.3,82,3.2,3.3184000000000005,4,3,10,0,0,0,7,7,3,3,0,3,5,0,0,0
"HEALEY, G.",Electrical Engineering,UC Irvine,4.6,75,3.6,2.6933333333333334,0,8,0,11,0,3,0,0,0,3,7,0,0,0,5,4
"HEALEY, G.",Electrical Engineering,UC Irvine,4.6,75,3.6,2.6933333333333334,0,8,0,11,0,3,0,0,0,3,7,0,0,0,5,4
"HUFFMAN, M.",Sociology,UC Irvine,4.8,76,2.6,2.8834375000000003,11,6,0,0,0,5,6,0,5,0,5,4,6,0,0,0
"HUFFMAN, M.",Sociology,UC Irvine,4.8,76,2.6,2.8834375000000003,11,6,0,0,0,5,6,0,5,0,5,4,6,0,0,0
"YAMADA, J.",Writing,UC Irvine,4.5,100,2.5,3.801666666666667,0,4,0,0,0,6,0,0,0,0,0,4,8,0,0,0
"YAMADA, J.",Writing,UC Irvine,4.5,100,2.5,3.801666666666667,0,4,0,0,0,6,0,0,0,0,0,4,8,0,0,0
"NIZKORODOV, S.",Chemistry,UC Irvine,5.0,97,3.0,3.3144444444444443,9,9,0,0,0,0,0,0,0,0,3,12,0,5,6,0
"NIZKORODOV, S.",Chemistry,UC Irvine,5.0,97,3.0,3.3144444444444443,9,9,0,0,0,0,0,0,0,0,3,12,0,5,6,0
"SCHULTE, J.",Writing,UC Irvine,5.0,100,3.1,3.526842105263158,0,3,0,0,0,7,7,0,0,3,0,15,11,4,0,0
"SCHULTE, J.",Writing,UC Irvine,5.0,100,3.1,3.526842105263158,0,3,0,0,0,7,7,0,0,3,0,15,11,4,0,0
"HONG, P.",Writing,UC Irvine,2.6,37,4.0,3.2545,0,0,0,6,8,0,0,0,0,0,0,0,3,3,0,0
"HONG, P.",Writing,UC Irvine,2.6,37,4.0,3.2545,0,0,0,6,8,0,0,0,0,0,0,0,3,3,0,0
"YEE, A.",Chemical Engineering,UC Irvine,2.2,34,4.1,2.995384615384616,0,0,4,0,6,0,3,0,3,0,0,0,0,0,0,0
"YEE, A.",Chemical Engineering,UC Irvine,2.2,34,4.1,2.995384615384616,0,0,4,0,6,0,3,0,3,0,0,0,0,0,0,0
"RENDON, M.",Urban Planning,UC Irvine,3.0,60,3.5,2.9038888888888885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RENDON, M.",Urban Planning,UC Irvine,3.0,60,3.5,2.9038888888888885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HUBER, K.",Mathematics,UC Irvine,5.0,65,4.5,2.287619047619048,3,0,0,0,5,0,11,5,10,0,0,0,0,0,6,0
"HUBER, K.",Mathematics,UC Irvine,5.0,65,4.5,2.287619047619048,3,0,0,0,5,0,11,5,10,0,0,0,0,0,6,0
"EPPEL, T.",Management,UC Irvine,4.8,82,2.5,3.069523809523809,0,6,3,0,3,0,6,7,0,8,3,0,0,3,0,0
"EPPEL, T.",Management,UC Irvine,4.8,82,2.5,3.069523809523809,0,6,3,0,3,0,6,7,0,8,3,0,0,3,0,0
"FRANCOLINO, J.",Art,UC Irvine,2.3,22,3.6,3.26,0,0,6,4,14,0,14,15,0,0,0,0,0,0,0,0
"FRANCOLINO, J.",Art,UC Irvine,2.3,22,3.6,3.26,0,0,6,4,14,0,14,15,0,0,0,0,0,0,0,0
"BRACKEN, M.",Biological Sciences,UC Irvine,4.6,100,2.9,3.3091666666666675,5,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0
"BRACKEN, M.",Biological Sciences,UC Irvine,4.6,100,2.9,3.3091666666666675,5,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0
"RYCHNOVSKY, S.",Chemistry,UC Irvine,3.9,80,3.0,2.96375,4,0,7,4,0,3,0,0,5,0,0,3,0,0,6,0
"RYCHNOVSKY, S.",Chemistry,UC Irvine,3.9,80,3.0,2.96375,4,0,7,4,0,3,0,0,5,0,0,3,0,0,6,0
"GE, N.",Chemistry,UC Irvine,3.0,42,5.0,2.6,0,0,0,0,14,0,5,9,9,0,0,0,0,6,0,0
"GE, N.",Chemistry,UC Irvine,3.0,42,5.0,2.6,0,0,0,0,14,0,5,9,9,0,0,0,0,6,0,0
"BARDWELL, L.",Biology,UC Irvine,4.0,95,2.9,2.9704166666666665,4,0,0,4,0,0,0,5,5,0,0,0,0,4,6,4
"BARDWELL, L.",Biology,UC Irvine,4.0,95,2.9,2.9704166666666665,4,0,0,4,0,0,0,5,5,0,0,0,0,4,6,4
"REICH, S.",Education,UC Irvine,3.5,72,4.0,3.113125,0,0,3,0,5,0,0,3,0,0,0,0,0,5,0,0
"REICH, S.",Education,UC Irvine,3.5,72,4.0,3.113125,0,0,3,0,5,0,0,3,0,0,0,0,0,5,0,0
"SCHULTZ, R.",English,UC Irvine,4.5,93,3.5,3.4847999999999995,0,4,0,0,3,0,0,0,0,0,0,5,8,0,0,0
"SCHULTZ, R.",English,UC Irvine,4.5,93,3.5,3.4847999999999995,0,4,0,0,3,0,0,0,0,0,0,5,8,0,0,0
"JOHNSTON, J.",Education,UC Irvine,5.0,88,2.5,3.512826086956521,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,0
"JOHNSTON, J.",Education,UC Irvine,5.0,88,2.5,3.512826086956521,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,0
"LOFGREN, C.",Psychology,UC Irvine,4.1,70,3.1,3.0154887218045108,6,0,10,0,0,0,7,8,8,0,0,0,0,0,0,0
"LOFGREN, C.",Psychology,UC Irvine,4.1,70,3.1,3.0154887218045108,6,0,10,0,0,0,7,8,8,0,0,0,0,0,0,0
"FLORES, Y.","Criminology, Law & Society",UC Irvine,4.6,89,1.8,3.83875,0,5,6,0,0,0,7,0,0,0,4,0,0,0,10,0
"FLORES, Y.","Criminology, Law & Society",UC Irvine,4.6,89,1.8,3.83875,0,5,6,0,0,0,7,0,0,0,4,0,0,0,10,0
"OBODIAC, E.",Humanities,UC Irvine,2.4,80,3.4,3.197142857142857,0,0,3,0,0,4,5,0,0,0,0,0,0,5,0,0
"OBODIAC, E.",Humanities,UC Irvine,2.4,80,3.4,3.197142857142857,0,0,3,0,0,4,5,0,0,0,0,0,0,5,0,0
"MANCHAK, J.",Logic  Philosophy,UC Irvine,5.0,100,1.6,3.911666666666666,0,8,0,0,0,0,0,0,0,15,10,14,0,3,7,0
"MANCHAK, J.",Logic  Philosophy,UC Irvine,5.0,100,1.6,3.911666666666666,0,8,0,0,0,0,0,0,0,15,10,14,0,3,7,0
"KNIAZEVA, M.",Management,UC Irvine,1.8,0,4.3,3.3157142857142863,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
"KNIAZEVA, M.",Management,UC Irvine,1.8,0,4.3,3.3157142857142863,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
"JAMNER, L.",Psychology,UC Irvine,4.3,58,4.0,3.3425,0,0,9,0,3,0,11,3,11,0,0,3,0,0,0,0
"JAMNER, L.",Psychology,UC Irvine,4.3,58,4.0,3.3425,0,0,9,0,3,0,11,3,11,0,0,3,0,0,0,0
"BUSTAMANTE, A.",Education,UC Irvine,3.9,71,2.9,3.624444444444445,0,0,0,8,0,0,5,0,0,0,0,0,0,3,0,0
"BUSTAMANTE, A.",Education,UC Irvine,3.9,71,2.9,3.624444444444445,0,0,0,8,0,0,5,0,0,0,0,0,0,3,0,0
"FERGUSON, J.",Earth Science,UC Irvine,4.6,76,3.3,3.1481632653061222,0,3,0,0,0,6,0,10,4,3,3,6,0,3,0,0
"FERGUSON, J.",Earth Science,UC Irvine,4.6,76,3.3,3.1481632653061222,0,3,0,0,0,6,0,10,4,3,3,6,0,3,0,0
"RICHARDS, V.",Psychology,UC Irvine,2.0,22,4.3,3.1420000000000003,0,0,9,0,6,0,5,7,5,0,0,0,0,0,0,0
"RICHARDS, V.",Psychology,UC Irvine,2.0,22,4.3,3.1420000000000003,0,0,9,0,6,0,5,7,5,0,0,0,0,0,0,0
"WU, R.",Physics,UC Irvine,2.8,24,3.4,2.88,0,0,11,5,3,0,0,6,4,0,0,0,0,0,0,6
"WU, R.",Physics,UC Irvine,2.8,24,3.4,2.88,0,0,11,5,3,0,0,6,4,0,0,0,0,0,0,6
"SETTELL, J.",English,UC Irvine,5.0,100,3.5,3.3920000000000003,0,3,4,0,0,3,0,0,0,0,0,4,10,0,0,0
"SETTELL, J.",English,UC Irvine,5.0,100,3.5,3.3920000000000003,0,3,4,0,0,3,0,0,0,0,0,4,10,0,0,0
"KLEFSTAD, R.",Computer Science,UC Irvine,3.1,34,4.5,3.132098765432098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"KLEFSTAD, R.",Computer Science,UC Irvine,3.1,34,4.5,3.132098765432098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"MJOLSNESS, E.",Computer Science,UC Irvine,1.3,12,4.3,3.314,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"MJOLSNESS, E.",Computer Science,UC Irvine,1.3,12,4.3,3.314,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"GUILFOYLE, S.",Education,UC Irvine,3.6,60,2.4,3.665,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"GUILFOYLE, S.",Education,UC Irvine,3.6,60,2.4,3.665,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"LUKOWSKI, A.",Psychology,UC Irvine,3.0,43,4.6,2.822173913043478,0,0,10,0,12,0,0,3,6,0,0,0,0,0,0,4
"LUKOWSKI, A.",Psychology,UC Irvine,3.0,43,4.6,2.822173913043478,0,0,10,0,12,0,0,3,6,0,0,0,0,0,0,4
"POLLETTA, F.",Sociology,UC Irvine,5.0,98,2.9,3.3946153846153844,5,5,13,0,0,4,0,3,0,0,6,0,0,5,0,4
"POLLETTA, F.",Sociology,UC Irvine,5.0,98,2.9,3.3946153846153844,5,5,13,0,0,4,0,3,0,0,6,0,0,5,0,4
"SPENCER, P.",English As A Second Language,UC Irvine,4.0,69,2.9,3.75,0,7,0,6,4,3,0,0,0,3,0,3,13,0,0,0
"SPENCER, P.",English As A Second Language,UC Irvine,4.0,69,2.9,3.75,0,7,0,6,4,3,0,0,0,3,0,3,13,0,0,0
"PRICE, Z.",Dramatic Arts,UC Irvine,1.5,25,4.0,3.4025,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"PRICE, Z.",Dramatic Arts,UC Irvine,1.5,25,4.0,3.4025,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"RAGAN, R.",Materials Engineering,UC Irvine,2.8,58,3.4,2.9266666666666667,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0
"RAGAN, R.",Materials Engineering,UC Irvine,2.8,58,3.4,2.9266666666666667,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0
"CROOK, E.",Earth Science,UC Irvine,4.6,68,4.0,3.064878048780488,6,0,0,0,3,4,0,8,7,0,7,4,3,0,0,0
"CROOK, E.",Earth Science,UC Irvine,4.6,68,4.0,3.064878048780488,6,0,0,0,3,4,0,8,7,0,7,4,3,0,0,0
"AGUILAR-ROCA, N.",Biological Sciences,UC Irvine,5.0,87,2.9,3.426992481203007,0,6,4,0,0,0,0,0,0,11,0,16,0,3,0,0
"AGUILAR-ROCA, N.",Biological Sciences,UC Irvine,5.0,87,2.9,3.426992481203007,0,6,4,0,0,0,0,0,0,11,0,16,0,3,0,0
"MORRISSEY, S.",History,UC Irvine,3.9,70,2.8,3.29,0,0,3,0,0,4,0,4,0,0,0,5,0,0,0,0
"MORRISSEY, S.",History,UC Irvine,3.9,70,2.8,3.29,0,0,3,0,0,4,0,4,0,0,0,5,0,0,0,0
"ANASTAS, R.",Art,UC Irvine,4.0,50,2.0,3.8283333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANASTAS, R.",Art,UC Irvine,4.0,50,2.0,3.8283333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PETERS, M.",Psychology,UC Irvine,3.5,58,5.0,3.028,0,0,12,0,11,0,0,6,8,0,0,3,0,0,0,0
"PETERS, M.",Psychology,UC Irvine,3.5,58,5.0,3.028,0,0,12,0,11,0,0,6,8,0,0,3,0,0,0,0
"FISCHER, A.",Writing,UC Irvine,4.5,81,3.1,3.0609615384615383,0,6,0,0,3,5,4,0,0,0,0,8,11,0,0,4
"FISCHER, A.",Writing,UC Irvine,4.5,81,3.1,3.0609615384615383,0,6,0,0,3,5,4,0,0,0,0,8,11,0,0,4
"CHIENG, C.",Writing,UC Irvine,4.4,72,3.3,2.929642857142857,4,0,0,0,8,4,4,0,0,0,0,3,8,8,0,7
"CHIENG, C.",Writing,UC Irvine,4.4,72,3.3,2.929642857142857,4,0,0,0,8,4,4,0,0,0,0,3,8,8,0,7
"MUDIWA, R.",General Studies,UC Irvine,4.5,100,3.5,3.4033333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUDIWA, R.",General Studies,UC Irvine,4.5,100,3.5,3.4033333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PEARL, L.",Languages,UC Irvine,4.4,85,1.9,3.5516666666666663,9,4,0,0,0,7,0,0,0,3,8,13,0,0,0,0
"PEARL, L.",Languages,UC Irvine,4.4,85,1.9,3.5516666666666663,9,4,0,0,0,7,0,0,0,3,8,13,0,0,0,0
"ROBERTSON, P.",Physics & Astronomy,UC Irvine,4.9,95,2.8,3.306666666666666,5,4,0,0,0,3,4,8,3,0,4,3,0,6,0,0
"ROBERTSON, P.",Physics & Astronomy,UC Irvine,4.9,95,2.8,3.306666666666666,5,4,0,0,0,3,4,8,3,0,4,3,0,6,0,0
"JABBARI, F.",Engineering,UC Irvine,3.6,42,3.8,2.7217647058823533,0,0,5,0,0,0,0,3,5,0,0,3,0,0,5,5
"JABBARI, F.",Engineering,UC Irvine,3.6,42,3.8,2.7217647058823533,0,0,5,0,0,0,0,3,5,0,0,3,0,0,5,5
"GRADY, K.",English,UC Irvine,4.9,100,3.6,3.50375,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0
"GRADY, K.",English,UC Irvine,4.9,100,3.6,3.50375,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0
"BLAKE, D.",Chemistry,UC Irvine,3.8,43,3.9,2.444,0,4,0,0,4,6,0,0,10,3,0,5,0,0,4,6
"BLAKE, D.",Chemistry,UC Irvine,3.8,43,3.9,2.444,0,4,0,0,4,6,0,0,10,3,0,5,0,0,4,6
"SCHOFER, E.",Sociology,UC Irvine,4.1,95,3.2,3.075714285714286,0,6,7,0,0,3,0,0,3,6,6,5,0,0,0,0
"SCHOFER, E.",Sociology,UC Irvine,4.1,95,3.2,3.075714285714286,0,6,7,0,0,3,0,0,3,6,6,5,0,0,0,0
"CONNOR, K.",Biological Sciences,UC Irvine,2.1,34,4.1,3.05,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0
"CONNOR, K.",Biological Sciences,UC Irvine,2.1,34,4.1,3.05,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0
"SIAKEL, D.",Humanities,UC Irvine,5.0,97,4.0,3.0966666666666662,0,5,5,0,3,10,0,0,0,0,0,10,15,4,0,0
"SIAKEL, D.",Humanities,UC Irvine,5.0,97,4.0,3.0966666666666662,0,5,5,0,3,10,0,0,0,0,0,10,15,4,0,0
"SHIREY, P.",Social Science,UC Irvine,3.4,30,4.8,2.9784090909090906,0,0,3,0,11,0,4,7,12,0,0,0,0,0,0,0
"SHIREY, P.",Social Science,UC Irvine,3.4,30,4.8,2.9784090909090906,0,0,3,0,11,0,4,7,12,0,0,0,0,0,0,0
"SCHONFELD, W.",Political Science,UC Irvine,4.3,93,2.6,3.418,0,3,13,5,0,5,4,0,0,0,5,0,0,0,9,0
"SCHONFELD, W.",Political Science,UC Irvine,4.3,93,2.6,3.418,0,3,13,5,0,5,4,0,0,0,5,0,0,0,9,0
"HILDERBRAND, L.",Film,UC Irvine,3.6,58,3.3,3.067619047619048,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
"HILDERBRAND, L.",Film,UC Irvine,3.6,58,3.3,3.067619047619048,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
"KAMINSKI, M.",Political Science,UC Irvine,4.6,85,2.5,3.3497142857142856,0,0,0,3,0,0,7,3,5,4,0,0,0,0,0,0
"KAMINSKI, M.",Political Science,UC Irvine,4.6,85,2.5,3.3497142857142856,0,0,0,3,0,0,7,3,5,4,0,0,0,0,0,0
"NIELSEN, R.",Chemical Engineering,UC Irvine,1.0,0,3.3,3.19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"NIELSEN, R.",Chemical Engineering,UC Irvine,1.0,0,3.3,3.19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELTAWIL, A.",Electrical Engineering,UC Irvine,3.9,N/,3.6,3.0583333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELTAWIL, A.",Electrical Engineering,UC Irvine,3.9,N/,3.6,3.0583333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LI, C.",Computer Science,UC Irvine,3.3,80,4.2,3.185882352941176,5,5,0,0,0,0,0,3,0,0,7,0,0,0,0,11
"LI, C.",Computer Science,UC Irvine,3.3,80,4.2,3.185882352941176,5,5,0,0,0,0,0,3,0,0,7,0,0,0,0,11
"LU, Z.",Mathematics,UC Irvine,2.3,43,4.0,2.6693939393939394,6,3,5,0,6,0,3,0,8,0,0,0,0,0,0,0
"LU, Z.",Mathematics,UC Irvine,2.3,43,4.0,2.6693939393939394,6,3,5,0,6,0,3,0,8,0,0,0,0,0,0,0
"LANKFORD, A.",Physics & Astronomy,UC Irvine,1.6,18,4.0,3.2565,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3
"LANKFORD, A.",Physics & Astronomy,UC Irvine,1.6,18,4.0,3.2565,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3
"CHANDLER, N.",African-American Studies,UC Irvine,2.3,0,3.0,3.641666666666666,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"CHANDLER, N.",African-American Studies,UC Irvine,2.3,0,3.0,3.641666666666666,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"MAHONEY, M.",Writing,UC Irvine,5.0,100,2.4,3.6012500000000003,0,0,0,0,0,3,0,0,0,0,0,6,8,0,5,0
"MAHONEY, M.",Writing,UC Irvine,5.0,100,2.4,3.6012500000000003,0,0,0,0,0,3,0,0,0,0,0,6,8,0,5,0
"MIS, B.",Psychology,UC Irvine,4.3,63,3.6,3.161363636363636,4,0,0,5,4,3,0,11,7,0,0,0,0,0,0,0
"MIS, B.",Psychology,UC Irvine,4.3,63,3.6,3.161363636363636,4,0,0,5,4,3,0,11,7,0,0,0,0,0,0,0
"BIETZ, M.",Informatics,UC Irvine,4.4,86,2.4,3.5818181818181816,7,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0
"BIETZ, M.",Informatics,UC Irvine,4.4,86,2.4,3.5818181818181816,7,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0
"FROUZESH, S.",Humanities,UC Irvine,5.0,100,3.0,3.258235294117647,0,5,0,0,0,6,0,0,0,0,0,8,9,3,5,0
"FROUZESH, S.",Humanities,UC Irvine,5.0,100,3.0,3.258235294117647,0,5,0,0,0,6,0,0,0,0,0,8,9,3,5,0
"LINK, R.",Chemistry,UC Irvine,2.9,38,3.8,3.1165879017013234,14,0,0,0,11,3,3,0,0,0,0,0,0,5,0,8
"LINK, R.",Chemistry,UC Irvine,2.9,38,3.8,3.1165879017013234,14,0,0,0,11,3,3,0,0,0,0,0,0,5,0,8
"GUERRA, A.",Physics,UC Irvine,5.0,87,3.9,2.80975,3,7,0,0,0,4,0,0,9,0,3,5,3,0,4,0
"GUERRA, A.",Physics,UC Irvine,5.0,87,3.9,2.80975,3,7,0,0,0,4,0,0,9,0,3,5,3,0,4,0
"PATTIS, R.",Computer Science,UC Irvine,3.8,61,4.1,3.095,3,4,15,0,5,0,0,0,0,0,0,0,0,0,0,12
"PATTIS, R.",Computer Science,UC Irvine,3.8,61,4.1,3.095,3,4,15,0,5,0,0,0,0,0,0,0,0,0,0,12
"PAPAMOSCHOU, D.",Mechanical Engineering,UC Irvine,4.0,100,3.6,2.792222222222222,3,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0
"PAPAMOSCHOU, D.",Mechanical Engineering,UC Irvine,4.0,100,3.6,2.792222222222222,3,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0
"GIBSON, S.",Urban Planning,UC Irvine,5.0,100,2.0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GIBSON, S.",Urban Planning,UC Irvine,5.0,100,2.0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHERNYAK, N.",Psychology,UC Irvine,4.4,100,2.8,3.6731578947368426,0,0,3,0,0,4,0,4,0,0,0,7,0,6,0,0
"CHERNYAK, N.",Psychology,UC Irvine,4.4,100,2.8,3.6731578947368426,0,0,3,0,0,4,0,4,0,0,0,7,0,6,0,0
"IMANI, M.",Computer Science,UC Irvine,5.0,100,2.0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMANI, M.",Computer Science,UC Irvine,5.0,100,2.0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
