name,department,school,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework,rating,score,total_tags
"WELLS, E.",Writing,UC Irvine,67,3.6,3.3490909090909096,5,0,3,3,5,7,4,0,0,0,0,6,11,0,0,0,3.6,3.6569042,44
"KOROBKOVA, K.",Education,UC Irvine,67,2.7,3.415,0,6,12,0,0,0,0,0,0,0,0,0,6,7,0,4,3.6,3.656866,35
"EPPSTEIN, D.",Computer Science,UC Irvine,62,4.0,2.993125,0,5,5,5,0,0,7,5,0,0,0,0,0,0,0,0,3.5,3.6562064,27
"MIN, Y.",Fine Arts,UC Irvine,,1.9,3.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3.6561885,0
"CUNNINGHAM, G.",Creative Writing,UC Irvine,67,2.7,3.1411111111111114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.65569,3
"DESSEN, M.",Music,UC Irvine,67,2.1,3.593333333333333,0,0,6,3,3,0,0,0,0,0,0,0,0,4,0,0,3.6,3.6540258,16
"VELICOGNA, I.",Earth Science,UC Irvine,67,2.3,3.582,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.3,3.6529534,3
"GALGON, G.",Mathematics,UC Irvine,100,3.6,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6528068,0
"SUBRAMANIAN, S.",Mathematics,UC Irvine,100,3.3,2.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.652636,0
"BRODERICK, R.",Mathematics,UC Irvine,100,3.2,2.424,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,3.6,3.6515462,12
"ROSE, M.",Science,UC Irvine,100,2.6,3.832027027027028,0,3,4,3,0,0,0,0,0,0,0,0,0,3,0,0,3.5,3.6493251,13
"HOUSTON, K.",Education,UC Irvine,70,2.8,3.61809523809524,0,0,0,0,4,0,0,0,0,0,0,6,4,3,0,4,3.6,3.648334,21
"REYNOLDS, B.",Art,UC Irvine,67,2.5,3.590869565217392,0,0,5,7,0,0,6,3,0,3,0,0,0,4,0,0,3.6,3.643869,28
"KIM, E.",Anthropology,UC Irvine,58,3.0,3.4371428571428573,4,0,15,3,0,0,5,6,0,0,0,0,0,0,0,0,3.6,3.6407604,33
"QURESHI, A.",Humanities,UC Irvine,62,3.3,2.32,0,0,0,4,4,0,0,0,0,0,0,3,5,7,0,0,3.6,3.6346421,23
"CASTELLANOS, J.",Social Science,UC Irvine,58,3.0,3.357058823529412,0,3,7,0,0,0,0,0,0,4,0,0,0,0,0,0,3.6,3.6310565,14
"HANSEN, J.",Education,UC Irvine,74,3.5,3.244137931034483,6,7,0,0,0,5,3,3,4,0,3,9,0,0,0,0,3.6,3.630239,40
"GOLDBRING, I.",Mathematics,UC Irvine,100,3.5,2.858333333333333,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.629668,6
"IBRAHIM, M.",Informatics,UC Irvine,81,3.5,3.251111111111112,3,0,0,0,4,5,11,0,0,0,0,3,0,0,3,0,3.6,3.6272197,29
"LOCKWOOD, E.",International Studies,UC Irvine,60,3.3,3.017857142857143,4,0,7,0,0,0,0,5,5,0,0,0,0,0,0,0,3.9,3.6229446,21
"FAUST, K.",Social Science,UC Irvine,47,3.0,2.803333333333333,6,0,0,4,0,0,3,6,3,0,0,0,0,0,0,0,3.2,3.6176002,22
"FAN, H.",Biology,UC Irvine,,3.2,2.7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.614318,0
"GILBERT, M.",Philosophy,UC Irvine,,3.0,3.247272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.6131175,0
"COUTIN, S.",Criminal Justice,UC Irvine,,2.6,3.705714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.612656,0
"PERTA, L.",Art,UC Irvine,70,2.8,3.66,0,0,8,7,0,0,0,0,0,0,0,0,0,3,3,0,3.6,3.6120033,21
"SANDERS, B.",Civil Engineering,UC Irvine,88,3.9,2.7011111111111115,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.6108131,12
"ODGERS, C.",Criminal Justice,UC Irvine,,4.2,3.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.6099389,0
"HOBAN, K.",Sociology,UC Irvine,67,3.0,3.581666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.6096895,0
"PETERSON, K.",Anthropology,UC Irvine,67,2.7,3.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.6092718,0
"STEINTRAGER, J.",English,UC Irvine,67,3.0,3.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.609139,0
"HALL, C.",Philosophy,UC Irvine,,3.4,3.875111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.6091247,0
"MAGIDSON, M.",Criminology,UC Irvine,50,3.0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.6088984,0
"ROBBINS, T.",Economics,UC Irvine,56,5.0,2.830555555555556,0,0,5,0,12,0,4,7,12,0,0,0,0,0,0,4,3.6,3.6082942,44
"MCLOUGHLIN, N.",History,UC Irvine,60,3.8,3.600967741935485,4,0,7,0,3,0,0,0,0,0,0,4,0,4,0,0,3.6,3.6078696,22
"BERGHOF, A.",Literature,UC Irvine,73,2.8,3.479411764705883,0,0,4,0,0,3,0,0,0,0,0,4,13,8,4,0,3.6,3.6062834,36
"FRANZ, M.",Computer Science,UC Irvine,84,3.8,3.88,0,3,0,0,0,3,0,0,0,4,3,3,0,0,0,0,3.6,3.6046126,16
"KRIVOROTOV, I.",Physics,UC Irvine,78,3.1,3.25875,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.0,3.6036384,7
"JOLLEY, S.",Philosophy,UC Irvine,,3.0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.60356,0
"GARDE, A.",Urban Planning,UC Irvine,100,2.0,3.628461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.6011295,0
"GIOVANGIGLI, L.",Mathematics,UC Irvine,100,3.2,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.6010292,0
"CHOUDHURY, A.",Linguistics,UC Irvine,71,2.6,3.2144827586206897,5,0,0,5,0,0,4,10,0,0,6,3,0,0,0,0,3.7,3.599951,33
"DOW, H.",Writing,UC Irvine,50,4.0,3.18625,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4.0,3.5971801,3
"JOHNSON, K.",Geology,UC Irvine,80,3.8,3.05125,3,0,0,0,7,0,0,9,0,0,0,0,0,4,0,0,3.4,3.595619,23
"CARLSON, R.",Writing,UC Irvine,,3.0,3.896666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.5931144,0
"DUBEY, J.",Writing,UC Irvine,67,3.9,2.9524444444444446,0,0,7,0,6,6,0,0,0,0,0,0,7,0,0,10,3.6,3.5930848,36
"MCHENRY, M.",Biological Sciences,UC Irvine,80,4.1,3.04,3,0,0,0,5,3,6,11,11,0,7,0,0,0,0,0,3.9,3.5920522,46
"BORNSTEIN, A.",Cognitive Science,UC Irvine,50,3.5,3.804347826086957,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3.0,3.5899293,6
"BRUECKNER, J.",Economics,UC Irvine,100,3.6,2.972857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.585803,0
"ALLARD, J.",Mathematics,UC Irvine,100,4.3,2.7577777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5853236,0
"VANDELL, D.",Education,UC Irvine,67,3.0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.5821698,0
"ALAO, N.",Social Science,UC Irvine,64,2.0,3.435714285714286,4,0,0,11,0,0,0,3,0,0,0,3,0,0,0,0,3.4,3.581751,21
"CAHILL, L.",Biology,UC Irvine,20,4.0,3.1224000000000007,0,0,0,4,4,0,0,5,0,0,0,0,0,3,0,0,3.7,3.5816715,16
"BRUCKNER, T.",Policy Planning & Development,UC Irvine,34,2.6,2.79,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.5811176,3
"HOLTON, A.",Chemistry,UC Irvine,77,3.4,3.124634146341463,4,0,0,0,0,3,3,3,9,0,0,7,0,6,0,4,3.6,3.5798666,39
"KOSLOW, A.",Philosophy,UC Irvine,75,3.7,3.0383333333333336,0,0,7,0,0,4,0,0,0,0,0,4,0,0,0,0,3.5,3.5785966,15
"YONEMOTO, B.",Art,UC Irvine,,1.0,3.6581818181818178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5741184,0
"TSENG, L.",Mathematics,UC Irvine,75,2.5,2.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.5725408,0
"CAMERINI, D.",Biology,UC Irvine,94,3.3,3.341428571428571,0,0,5,0,11,0,4,0,5,0,0,4,0,0,0,0,3.6,3.5708356,29
"JOHNSON, V.",Film,UC Irvine,45,3.0,3.376470588235294,5,0,0,3,4,0,0,3,0,0,0,0,0,3,0,0,3.6,3.5704107,18
"MANG, S.",Chemistry,UC Irvine,55,4.3,3.1766964285714283,7,0,0,3,8,5,3,0,0,0,0,0,0,0,0,10,3.6,3.5701468,36
"TSAI, O.",Social Ecology Administration,UC Irvine,,3.2,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.5674453,0
"STYZA, A.",Writing,UC Irvine,100,3.9,3.225555555555556,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,3.5,3.5669549,11
"GILMORE, S.",Social Science,UC Irvine,40,2.8,3.326136363636364,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.5643237,7
"DELANY-ULLMAN, L.",Writing,UC Irvine,58,4.5,2.7389361702127664,0,0,5,5,4,0,0,0,0,0,0,0,6,0,0,7,3.5,3.5627,27
"DIXON, L.",Anthropology,UC Irvine,67,3.0,3.39,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.5592043,6
"DESIPIO, L.",Political Science,UC Irvine,78,3.6,2.8864583333333336,0,0,9,0,4,0,0,0,0,0,0,0,4,0,0,0,3.6,3.5590358,17
"HIRONAKA, A.",Sociology,UC Irvine,100,2.0,3.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.5551865,0
"O'TOOLE, R.",History,UC Irvine,40,3.5,3.0042857142857144,0,3,6,0,4,0,0,0,0,0,3,0,0,0,4,0,3.6,3.5548835,20
"GUST, M.",Engineering,UC Irvine,100,3.3,2.56,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,3.8,3.5537727,10
"WADHWA, W.",Economics,UC Irvine,78,3.0,3.119565217391304,6,0,0,0,3,0,3,4,4,0,0,0,0,0,0,0,3.5,3.5533,20
"HAUN, J.",Engineering,UC Irvine,78,3.1,3.29,0,0,0,0,3,0,0,3,0,0,3,0,0,0,4,0,3.4,3.5499024,13
"READ, E.",Chemical Engineering,UC Irvine,0,3.0,3.2841666666666662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.5493329,0
"KRAMER-MILLER, J.",Mathematics,UC Irvine,67,3.2,2.6031250000000004,3,0,0,0,4,4,5,0,0,0,0,5,0,0,0,0,3.6,3.5458238,21
"DAVIS, R.",English,UC Irvine,60,3.6,3.2139655172413795,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3.8,3.5424447,8
"TATERI, J.",Engineering,UC Irvine,64,4.1,3.3048275862068968,0,0,0,4,9,3,0,0,0,0,0,0,4,0,0,4,3.5,3.5387936,24
"BOIKO, A.",Biochemistry,UC Irvine,64,3.2,2.7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.5378683,4
"NATION, D.",Psychology & Social Behavior,UC Irvine,63,1.6,3.774,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.5,3.5356245,4
"MCCLURE, G.",English,UC Irvine,56,4.0,3.142372881355932,0,0,0,0,3,7,0,0,0,0,0,0,9,8,4,16,3.5,3.5345094,47
"JABBARI, F.",Engineering,UC Irvine,42,3.8,2.7217647058823533,0,0,5,0,0,0,0,3,5,0,0,3,0,0,5,5,3.6,3.5331154,26
"GONZALEZ, J.",Philosophy,UC Irvine,50,2.5,3.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5328453,0
"BROUWER, J.",Mechanical Engineering,UC Irvine,65,4.0,3.3810344827586207,0,4,0,0,0,0,0,3,5,0,3,5,0,0,0,10,3.5,3.5307686,30
"EBRAHIMI, P.",Electrical Engineering,UC Irvine,62,2.9,2.748,0,0,0,0,4,0,4,3,6,0,0,5,0,0,0,3,3.5,3.5302622,25
"RITCHIE, S.",Civil Engineering,UC Irvine,67,3.0,3.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.529829,0
"ZHAN, M.",Anthropology,UC Irvine,65,2.8,3.1438461538461544,0,0,9,4,0,0,8,4,0,0,0,0,0,0,0,0,3.5,3.528146,25
"HOLBEN, R.",Mathematics,UC Irvine,100,3.8,2.125555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5276508,0
"CHAUDHRY, M.",Engineering,UC Irvine,90,3.9,3.255490196078432,0,3,0,4,5,0,0,4,0,0,0,0,0,0,0,0,3.5,3.5251126,16
"WHITESON, D.",Physics & Astronomy,UC Irvine,57,3.4,3.167222222222222,0,0,0,4,0,5,3,0,5,0,4,0,0,0,6,0,3.5,3.524865,27
"BIC, Z.",Environmental Science,UC Irvine,58,2.0,3.467294117647058,7,0,7,0,0,0,3,0,0,0,0,0,0,0,0,9,3.5,3.5234733,26
"GUAN, Z.",Chemistry,UC Irvine,90,3.3,2.730666666666666,0,0,5,0,0,4,0,0,3,0,0,5,0,0,0,0,3.8,3.5215282,17
"HSU, K.",Civil Engineering,UC Irvine,0,2.5,2.7891666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.518096,0
"JAMES, W.",History,UC Irvine,50,2.6,3.5460869565217394,0,3,7,0,0,0,4,0,0,3,0,0,0,3,0,0,3.6,3.517443,20
"LOPES, C.",Computer Science,UC Irvine,84,3.4,3.350769230769231,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3.4,3.5155957,12
"WONG, K.",Social Ecology Administration,UC Irvine,55,3.3,3.3884615384615384,6,0,0,3,6,0,0,3,0,0,3,5,0,0,0,0,3.5,3.51289,26
"EDWARDS, R.",Health Science,UC Irvine,70,3.5,3.2946153846153843,0,3,8,0,6,0,5,7,8,0,0,0,0,0,0,0,3.6,3.510802,37
"SUN, C.",Music,UC Irvine,,3.6,2.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.505206,0
"RUIZ, V.",History,UC Irvine,,2.4,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.501901,0
"SERESERES, C.",Political Science,UC Irvine,43,3.9,3.357413793103448,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,3.9,3.5016322,10
"CHAVEZ, L.",Anthropology,UC Irvine,0,2.3,2.9961111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.5016015,0
"STRIEDTER, G.",Biology,UC Irvine,50,3.5,3.433076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.5005848,0
"PETERS, M.",Psychology,UC Irvine,58,5.0,3.028,0,0,12,0,11,0,0,6,8,0,0,3,0,0,0,0,3.5,3.500445,40
"SCRUGGS, B.",Asian Studies,UC Irvine,67,2.7,3.2765384615384616,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.5004253,5
"DELANEY, M.",Theater,UC Irvine,0,3.3,3.8736263736263736,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3.5,3.5000942,6
"SCONTRAS, G.",Linguistics,UC Irvine,54,3.8,3.6725000000000008,4,0,6,8,5,0,0,7,0,0,0,0,0,0,0,4,3.5,3.4982166,34
"CARLTON, A.",Chemistry,UC Irvine,64,3.3,3.4490000000000003,0,3,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3.5,3.4958608,14
"SNOW, D.",Social Science,UC Irvine,,2.5,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.494563,0
"GAGNON, C.",Accounting,UC Irvine,,2.5,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.494563,0
"NOLAND, C.",Humanities,UC Irvine,50,3.0,3.4845454545454544,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3.4,3.4926922,6
"SINGH, S.",Computer Science,UC Irvine,73,4.4,3.7625,0,0,5,0,0,5,5,0,0,0,0,0,3,0,0,7,3.5,3.4895368,25
"BERG, B.",Cognitive Science,UC Irvine,50,2.3,3.1340909090909084,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3.4,3.4893954,9
"DILLON, H.",Social Ecology Administration,UC Irvine,50,3.0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4887497,0
"NISBET, J.",Art,UC Irvine,50,3.1,3.226923076923077,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.488709,6
"PRONIN, S.",Chemistry,UC Irvine,55,3.8,2.8325,5,0,6,6,8,3,5,3,8,0,0,0,0,0,0,3,3.5,3.488415,47
"DOMBRINK, J.",Criminal Justice,UC Irvine,63,2.7,3.746486486486487,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.488144,3
"JAEGGI, S.",Education,UC Irvine,100,3.6,3.692424242424243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.4854488,0
"PRITCHARD, M.",Earth Science,UC Irvine,72,3.3,2.8141666666666665,4,0,0,4,0,0,0,3,0,0,0,6,0,4,4,0,3.2,3.4850013,25
"TRUMBORE, S.",Earth Science,UC Irvine,67,2.8,3.2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.4845817,3
"RODRIGUEZ, N.",Criminology,UC Irvine,55,3.4,3.2875,3,5,9,0,0,0,4,0,0,0,4,0,0,0,0,0,3.5,3.483086,25
"MASSEY, L.",Art History,UC Irvine,55,3.3,3.3608333333333333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4825087,4
"YIM, I.",Psychology,UC Irvine,56,3.3,3.181538461538461,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.481364,10
"SHARIFF, A.",Psychology  Social Behavior,UC Irvine,64,4.2,2.55,0,0,6,7,0,0,0,0,0,0,3,0,0,0,0,0,3.4,3.4771876,16
"REICH, S.",Education,UC Irvine,72,4.0,3.113125,0,0,3,0,5,0,0,3,0,0,0,0,0,5,0,0,3.5,3.4758043,16
"JESILOW, P.","Criminology, Law & Society",UC Irvine,34,2.8,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.4728715,0
"LUO, R.",Biological Sciences,UC Irvine,67,3.3,3.5538461538461537,5,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,2.3,3.472016,14
"WHITE, S.",Physics & Astronomy,UC Irvine,,3.0,2.788333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4711323,0
"SORTE, C.",Biological Sciences,UC Irvine,100,3.9,3.3549999999999995,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.4,3.4693906,3
"MIMURA, G.",Ethnic Studies,UC Irvine,80,3.1,2.9826315789473683,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.2,3.468985,8
"MURGIA, S.",Physics & Astronomy,UC Irvine,45,3.1,3.4675,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,3.4,3.465485,10
"MARK, G.",Computer Science,UC Irvine,50,2.9,3.2414285714285715,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3.5,3.4637523,8
"TSAI, C.",Engineering,UC Irvine,,2.6,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.459712,0
"HARNICK-SHAPIRO, B.",Engineering,UC Irvine,60,4.1,3.602903225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3.4,3.4573407,7
"CHATURVEDI, V.",History,UC Irvine,75,3.2,3.2728571428571427,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4566746,4
"KAUFEL, F.",German,UC Irvine,67,2.8,3.648333333333333,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,4.0,3.4565325,10
"YATES, D.",Criminology Law  Society,UC Irvine,77,2.3,3.217692307692308,6,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,4.0,3.4561427,19
"DEAN, M.",Philosophy,UC Irvine,50,2.5,3.4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.4521577,0
"CINQUIN, O.",Biological Sciences,UC Irvine,,1.0,2.788888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.4516127,0
"CHOE, H.",Korean,UC Irvine,29,2.9,3.286545454545455,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,3.5,3.451434,10
"BOGART, D.",Economics,UC Irvine,0,3.3,3.068888888888889,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.4512675,3
"ANDERSON, L.",Writing,UC Irvine,67,2.9,3.524,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3.6,3.4511485,3
"CHAMBERS, S.",Political Science,UC Irvine,58,3.4,3.0586666666666664,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,3.6,3.4494429,11
"HILDERBRAND, L.",Film,UC Irvine,58,3.3,3.067619047619048,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3.6,3.448463,10
"CRAMER, K.",Biology,UC Irvine,67,3.0,3.214666666666667,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.4,3.4479952,3
"JIAO, T.",Accounting,UC Irvine,59,3.2,3.1869565217391305,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,3.3,3.4473853,13
"KOMAROVA, N.",Mathematics,UC Irvine,80,3.4,2.837142857142857,6,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,3.7,3.4452844,17
"DONG, Y.",Economics,UC Irvine,55,3.5,3.26,0,0,0,3,4,0,0,6,6,0,0,0,0,0,0,0,3.4,3.4436598,19
"CHEW, K.",Social Science,UC Irvine,34,2.7,3.093636363636364,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.4434714,3
"JARRATT, S.",Comparative Literature,UC Irvine,,2.8,3.456666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.4427454,0
"DRESSEL, S.",English,UC Irvine,50,3.0,3.1325000000000003,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3.2,3.4398081,7
"BURKE, K.",Chemistry,UC Irvine,100,3.4,3.2379999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.4355772,0
"BERNAL, V.",Anthropology,UC Irvine,65,2.3,3.3622222222222224,7,0,7,0,0,0,4,5,0,0,0,0,0,0,0,0,2.5,3.4344428,23
"GOLDBERG, W.",Psychology,UC Irvine,,3.4,3.5421428571428564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.4339821,0
"XIA, J.",Physics  Astronomy,UC Irvine,64,3.5,3.1733333333333333,5,3,0,0,5,0,4,0,5,0,0,0,0,0,0,11,3.5,3.4338284,33
"OMBAO, H.",Statistics,UC Irvine,100,4.3,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.4320457,0
"MANN, V.",Psychology,UC Irvine,100,3.8,3.903225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.430814,0
"KATRAK, K.",Ethnic Studies,UC Irvine,0,2.4,3.6959999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4307406,0
"MAGGIA, M.",Mechanical Engineering,UC Irvine,59,4.3,2.801176470588235,0,0,3,0,5,4,0,4,8,0,0,0,0,0,0,0,3.4,3.4301958,24
"DAUCHAN, D.",Film,UC Irvine,75,3.3,3.5539024390243905,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3.3,3.4290953,12
"LI, C.",Computer Science,UC Irvine,80,4.2,3.185882352941176,5,5,0,0,0,0,0,3,0,0,7,0,0,0,0,11,3.3,3.428547,31
"LIN, P.",Accounting,UC Irvine,72,3.3,3.075,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3.8,3.428495,14
"WILENTZ, A.",Journalism,UC Irvine,100,3.2,3.624583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.4218988,0
"NOROOZI, Z.",Mechanical Engineering,UC Irvine,63,3.5,2.898333333333333,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,3.3,3.4206736,12
"YOUNG, N.",Education,UC Irvine,73,2.8,3.457368421052632,0,0,3,0,7,4,0,0,0,0,0,0,0,3,0,8,3.3,3.4202569,25
"PRICE, D.",Writing,UC Irvine,54,3.9,2.996976744186047,4,0,4,0,6,9,0,0,0,0,0,3,12,0,0,7,3.3,3.416374,45
"SCURICH, N.",Criminology,UC Irvine,55,4.0,2.711428571428572,0,0,11,0,6,0,5,0,7,0,3,0,0,0,0,0,3.8,3.4158564,32
"RITT-OLSON, A.",Public Health,UC Irvine,67,3.2,3.5225,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,3.5,3.4152334,11
"LIOUDYNO, M.",Biological Sciences,UC Irvine,67,3.8,2.891111111111111,0,0,0,4,0,5,0,6,3,0,0,5,0,0,0,0,3.3,3.4142964,23
"REZAEI, A.",Mechanical Engineering,UC Irvine,50,3.0,3.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4114456,0
"SRINIVASAN, R.",Psychology,UC Irvine,54,3.1,3.4127272727272726,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3.4,3.410786,11
"COLLINS, P.",Physics,UC Irvine,48,3.4,3.3218749999999995,0,0,5,3,4,0,0,6,4,0,0,0,0,0,0,6,3.5,3.4065492,28
"BRANCH, W.",Economics,UC Irvine,58,3.1,3.11566037735849,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,3.5,3.4064984,21
"MOLINA, K.",Psychology & Social Behavior,UC Irvine,100,3.3,3.643,0,0,0,0,3,0,4,4,3,0,0,4,0,0,0,0,3.3,3.4043899,18
"CHO, J.",Psychology & Social Behavior,UC Irvine,,2.9,3.741153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.4039958,0
"KAMINSKI, L.",Writing,UC Irvine,38,4.0,2.98875,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3.6,3.4016607,8
"HUGHES, B.",Biological Sciences,UC Irvine,75,3.5,3.846981132075472,10,5,3,3,0,0,4,0,0,0,9,9,0,4,0,0,3.4,3.3990722,47
